State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,formattedState,formattedCounty
New York,cayuga,78319.0,40132.0,38187.0,1.0546546814949118,0.3586128525645117,1.2045736028294538,0.08164047038394259,1.140379729056806,61737.0,56346.789473684206,7072.789473684212,28098.94736842105,2895.7894736842104,12.176479526040936,18.164053422541144,33.80510221019165,18.9368378043642,22.123289367841775,10.933487404078193,14.246371889324429,82.1800227275629,7.148087948007508,1.2091331605357576,4.751815012959819,1.352628353273152,3.3761692565022536,22.626315789473683,37196.0,75.70426461012015,17.961938993092357,6.054349519273739,0.30666504934945543,6.0689500632030535,newyork,cayuga
New York,chautauqua,128230.0,63456.0,64774.0,1.846029010371988,1.0103080402401934,5.345032363721439,0.07271855260079545,0.7775021445839507,99934.0,44670.29411764706,6974.529411764705,24147.823529411766,2948.3823529411766,18.508335802854248,27.350152850347037,29.57627856195898,19.404187007720505,21.96660141932465,9.919824534040396,19.153798643063247,80.82845511970679,9.487336816657567,0.4377509163222335,4.5931895812212415,1.0556593620837558,3.6022412851906735,18.073529411764707,55708.0,75.33859627232316,16.755795055759183,7.604286048506589,0.30943304998830223,7.892297434297745,newyork,chautauqua
New York,chemung,85009.0,41144.0,43865.0,0.7076556599889424,0.915863026267807,0.8494712324577397,0.012835111576421318,0.961682880636168,65225.0,48363.714285714275,7400.380952380952,25649.285714285717,2963.952380952381,16.242037901869217,21.125166747050315,34.837612488089505,20.929245138750016,23.07520262560435,8.156476373089909,13.008074439177026,80.9986001482196,9.422104718323943,2.407440388664729,3.6943264830782634,1.1878165841263866,2.2905092401980967,19.338095238095235,37726.0,78.75368490395134,15.914137326636002,5.1357103365526005,0.1684821607123952,5.557628015857143,newyork,chemung
New York,chenango,48763.0,24382.0,24381.0,0.6713614830916883,0.3241186965527141,0.877097389414105,0.1848512191620696,0.7558681787420789,38105.0,48536.91666666666,5832.25,25112.66666666667,2362.5,14.572335582306255,17.91734306748969,32.713227241966244,17.561509751245822,20.884982466214137,10.781922769312802,18.01894264093677,77.21840944978773,11.360117302052787,0.3823944384061686,4.942530197075651,1.1210487459754321,4.995299714947809,24.391666666666666,21665.0,69.69800053319115,21.56359124746221,8.44749092549679,0.2894756270122839,6.6887168549925144,newyork,chenango
New York,clinton,78527.0,40406.0,38121.0,1.5979051791103698,0.3827435149693735,0.9638519235422212,0.05169686859296802,1.0634214983381511,62233.0,52339.055555555555,7311.61111111111,26594.55555555556,3121.222222222222,15.716548448304401,19.89714365759548,31.37888242260624,22.249269677945172,22.328175022603688,9.6063545022731,14.410684223260786,80.20179174042049,10.647570899181172,0.6914207852076355,3.245740955340201,2.4451997402167405,2.733894074649484,19.344444444444445,35462.0,70.3750085957696,23.744946324194228,5.750107606301018,0.1415385790874476,5.6669005564964925,newyork,clinton
New York,columbia,61481.0,30856.0,30625.0,1.5654934044664204,0.8556610985507718,2.0549925993396334,0.14356955807485242,1.485236089198289,48452.0,64836.380952380954,10891.0,36791.95238095238,5729.095238095239,11.467541191587644,14.970940615800007,38.30634342317139,21.164221466794626,19.947250370033018,10.822556562189943,9.78723670727542,76.71160195832856,8.865865877262893,2.586288446837235,4.213810770807241,1.4217010133211887,6.16618955449651,27.152380952380962,30164.0,71.33568256859844,20.058494494233987,8.501177599583611,0.11054797417088204,4.986621883183423,newyork,columbia
New York,cortland,45784.0,22298.0,23486.0,0.5747269788572427,0.21990433339157786,1.0695221037917175,0.1556351563865106,1.2294731784029356,36040.0,54388.272727272735,9012.727272727272,27408.636363636364,3539.181818181818,14.696424515114447,16.387198584658393,34.88804604228552,19.783433077057488,22.705534684605972,9.774034597239211,12.790254237288135,78.74040276078979,10.917829372706622,0.6188777738948105,4.861617595666608,0.8824239909138564,3.9617551983225585,20.93636363636364,23471.0,74.72318495544296,18.79023457976586,6.2396907216494855,0.2618884326402237,4.906687925912983,newyork,cortland
New York,delaware,44406.0,22249.0,22157.0,0.6971084988515066,0.8522204206638742,0.8687992613610773,0.24698914561095345,1.1602936540107194,35509.0,47889.23076923077,6780.3076923076915,27436.07692307692,3520.1538461538457,16.498378597486827,28.844507498986626,32.18397964239066,20.009791469621227,21.19128045759582,11.486747286402741,15.114135477187768,76.50950096833759,8.392327613385577,1.5296018556050988,5.709264513804441,1.4568571814619646,6.397529613115346,24.93846153846154,19638.0,67.4403639147863,20.91924289510426,11.204213394586317,0.4370130162590641,7.109820744944376,newyork,delaware
New York,dutchess,290849.0,142286.0,148563.0,4.042135609886917,2.3141802103497007,4.658419317240217,0.5038532021770747,3.9969124872356447,220299.0,78500.01315789473,13155.828947368424,37578.65789473683,5296.710526315789,9.233181822870288,11.798341407396967,39.693737987753096,19.488920023792414,23.467917716753373,8.995534796406382,8.34867680480249,75.38243487170321,7.8548635202459005,5.3135376088623305,4.834604554253239,1.0115702649828606,5.602930042736952,31.943421052631567,144847.0,77.74482463408845,16.519262916496192,5.582756000536361,0.14996613362947786,6.623258116754742,newyork,dutchess
New York,erie,910224.0,437856.0,472368.0,2.580974243702649,0.4486752711420485,3.5709027667914714,0.09854848916310713,0.951594882138902,694981.0,54057.35652173913,8228.273913043478,29583.50434782609,3961.4347826086964,14.939436336550125,19.92774317091177,37.820196896588094,19.15582450034277,25.180451405368352,6.221651483590852,11.612857604282024,80.49897190142204,8.417199612403099,4.412013196751568,2.6978939250118654,1.1738314964228589,2.793612451440525,21.33739130434783,445626.0,80.06564384151592,15.758849909472833,4.083012862767846,0.09693053578020357,5.739942036246022,newyork,erie
New York,essex,38233.0,19936.0,18297.0,1.9641435409201475,0.4396934585305887,1.4816493605000918,0.22830800617267805,1.0529568697198757,31193.0,54565.84615384616,7359.076923076923,29700.46153846154,3758.615384615385,8.774582167237728,11.377856825255671,31.862100802971252,23.764161849710984,22.219862422514577,11.22905605105537,10.939528679413073,79.11703763764288,9.229950566264746,0.3801558862762535,2.566385060026678,2.608864070305757,6.05785577903905,21.984615384615388,17544.0,70.96314701959041,19.96858734600999,8.853189652917639,0.2290482044307274,6.709551957732849,newyork,essex
New York,franklin,51054.0,27928.0,23126.0,2.5102381791828257,0.6646922865985034,1.4904610804246483,0.041918360951149765,1.2189191836095117,40289.0,51707.142857142855,8278.92857142857,25774.285714285717,3910.9285714285716,18.57504602969405,24.50806401065539,32.29946527206488,26.77819955341403,19.327856779096642,10.356878990872412,11.26605163160575,75.71117836016768,11.96770478317076,0.7471853331766366,3.8922297959023777,1.9958103184863087,5.6981039683472385,21.37142857142857,19960.0,60.801167391389505,29.617990754886986,9.235088337838366,0.32664433736827675,8.266889959650566,newyork,franklin
New York,fulton,53955.0,26899.0,27056.0,0.9506440552312112,0.2393253637290335,1.8711555926234829,0.15430080622741174,0.5658196645352609,42521.0,47506.86666666667,6928.133333333332,25669.6,3152.266666666667,16.04331387267167,22.307769437494212,30.48938745250673,20.604872579001018,23.108849967565565,9.416189417106848,16.380146418311554,82.79093689185433,9.506420164952273,0.5554814197016031,2.82823278658141,2.255260865536095,2.083769808173478,24.8,24239.0,79.37642109165044,16.21249930497637,4.3332758780465195,0.07608006672226855,7.743282364933741,newyork,fulton
