State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Missouri,st. louis city,313407.0,151521.0,161886.0,1.1315257795773546,2.536296253753107,0.20742038308014818,0.24340553976139653,0.89311183221817,240061.0,37393.54285714286,7761.266666666666,25242.58095238095,4155.438095238095,25.079665100013724,33.645531848363305,36.854404336852724,24.802180551168288,22.190645709891612,5.234367132833663,10.92059622152664,69.74607363587923,8.687745647034047,11.309668577919446,4.280910764596834,1.9274103641590647,4.048112837301018,25.13714285714286,151678.0,83.60339398928551,12.180904702192356,4.009551477790859,0.20845322535871885,10.35402974407081
Missouri,ste. genevieve,17882.0,8934.0,8948.0,0.029168996756514933,0.809691309696902,0.19448607538306675,0.0,0.08414047645677218,13857.0,54656.75,8198.5,26406.0,3010.25,16.7523095850576,26.828291018901687,24.58409014651605,19.170232636170454,17.872139581702267,17.364830555866234,21.023291578123253,80.90093390001117,14.017995749916116,0.014584498378257467,0.3963315065428923,0.5619337881668717,4.0734425679454205,26.6,8510.0,86.56439436304665,8.646247623308353,4.429974275808076,0.3826865003914551,4.632406889609663
Missouri,stoddard,29634.0,14405.0,15229.0,0.1643450091111561,1.5046163190929338,0.14414186407504892,0.0,0.0,23046.0,40450.0,5105.5,21937.125,3241.0,16.843024903826684,20.10175136667342,26.364469865694808,15.670554093271242,24.071964635216304,12.284460417088479,21.5958729837349,82.74489100357698,10.874468515893906,0.42785651616386583,2.1129175946547885,1.0524735101572518,2.830114058176419,21.95,12837.0,76.924961193224,13.47713099817777,9.573908348518595,0.0,7.103340757238308
Missouri,stone,31529.0,15426.0,16103.0,0.827825176821339,1.3204129531542388,0.10808462050810366,0.0,0.6441752037806464,25955.0,44553.666666666664,5883.333333333333,26523.166666666668,4178.666666666667,12.81228075739795,17.833080655904087,27.448108090963874,19.299184877414444,25.990126550160173,15.745462907164832,11.538063370230583,77.00179834438137,13.264930698721813,0.030429128738621587,1.9321767261885885,0.5044689016461036,7.23626819753243,28.033333333333335,12223.0,78.5965650670811,10.063091122458689,11.083719750071364,0.2566240603888484,7.564632560499857
Missouri,sullivan,6382.0,3187.0,3195.0,2.7980883735506112,12.088655593857725,2.303619554998433,0.32143528674396743,3.7643842055781884,4661.0,42000.333333333336,5423.0,22199.333333333332,2264.0,16.083986211219052,17.343983077405206,27.978956439987467,14.367706048260732,15.32071450955813,13.357380131620182,28.875242870573487,72.03625822626137,20.526590410529614,0.0,1.6764180507677846,1.099232215606393,4.63371983704168,18.733333333333334,2681.0,75.81930429332498,13.68395487308054,10.006251958633658,0.4369163271701661,3.3741617047947354
Missouri,taney,54308.0,26360.0,27948.0,2.4944630625322235,4.1259243573690805,0.12011490019886573,0.14228658761140162,1.1777454518671282,41632.0,41243.7,7145.8,22605.5,2876.9,17.103920232746557,25.221262060838182,27.20360904470796,24.79899094056124,30.08743094939972,9.02315128526184,8.880155778154231,75.09107129704647,15.601195035722176,0.7611898799440231,2.7412167636443985,1.0234716800471386,4.7882153642189,22.7,24422.0,82.36323930176034,9.661060985490165,7.879934816233336,0.13337261545260368,6.430838918759668
Missouri,texas,25714.0,13248.0,12466.0,0.5444621606906743,1.4120556895076612,0.3562067356303959,0.0,0.2731430349226102,19696.0,36239.75,6281.75,17975.5,2111.25,25.414416271291906,35.303869487438746,25.355557283969823,21.27705141168235,20.857855642840477,15.741428793653261,16.794372715252393,77.28938710430116,15.356646184957613,0.22390137668196317,2.4259313992377693,0.7834992611029012,3.9147234969277442,24.724999999999998,8748.0,71.68230535894843,21.26865520728008,6.735393171035233,0.3136462627362526,6.975507505638952
Missouri,vernon,20665.0,10060.0,10605.0,0.2774401161383982,1.4687732881684006,0.080643600290346,0.0,0.49999032180014524,15549.0,45145.5,7559.833333333333,22336.833333333332,3260.3333333333335,15.18235664166465,21.7795935156061,31.53720783934188,19.404471328332928,19.705879506411808,13.862942172755865,15.445642390515362,75.91067505443985,10.194449552383258,0.331633196225502,4.096777159448342,1.3160900072586499,8.13483668037745,17.95,9505.0,76.06963948705541,13.890200822646987,9.064708444229375,0.9760416162593758,4.059032180014517
Missouri,warren,33554.0,16773.0,16781.0,1.9068516421291053,1.2530547773737857,0.04643857662275735,0.06983668117065028,1.8366573284854264,25248.0,58961.4,6964.4,27826.8,3208.2,12.800426178697025,17.844125886630504,26.313321809620316,16.597416105382372,23.857420873815343,15.741506228765571,17.53735769207844,87.53471419204864,7.662299576801574,0.0,0.9065595756094652,0.7029534481730941,3.210913750968588,31.080000000000002,14824.0,86.25959349108899,8.993958991476426,4.475213089348513,0.24807176491625438,6.196197174703463
Missouri,washington,24968.0,12855.0,12113.0,0.14392822813200898,0.9611542774751681,0.0,0.0,0.2782441525152195,19149.0,37156.2,5145.6,18344.8,2260.6,20.293956264017943,30.143924223005445,21.35208266581224,21.28441605254726,18.99060797821211,17.819885453380326,20.594056392181994,82.43876561999359,11.479974367190003,0.5039410445370074,1.0528796859980776,1.1735020826658122,3.3718920217878883,32.6,9112.0,79.57370634412047,15.664999198974686,4.71920858699135,0.04208586991348926,9.926902435116949
Missouri,wayne,13369.0,6597.0,6772.0,0.05473109432268681,1.2330914802902238,0.186117136659436,0.0,0.19169720996334802,10483.0,36013.25,7070.25,18866.75,2881.0,23.39356720771935,31.99144289026853,26.32053257536091,22.650430099483877,19.00053855935373,14.378554865734163,17.642523748971502,78.9808063430324,15.54945770065076,0.706978831625402,0.5111003066796319,0.530458523449772,3.721198294562047,26.35,4501.0,80.55759593088489,12.117136659436008,7.350340339591591,0.0,8.312843144588227
